"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237666210856567808,272.324261989641,23.6470536572599,21.3762,19.81848,19.17907,18.92542,18.81764,4828,301,4,156,2471381427757803520,"STAR",9.668332e-05,2195,54234,113
1237648703506284800,190.124646294199,-0.781634278179308,19.79532,17.85306,17.05338,16.7389,16.54181,752,301,2,311,3287630553297217536,"STAR",8.61275e-05,2920,54562,10
1237658204509241600,176.944448307374,49.5765458879154,20.93205,20.14992,20.02124,19.99787,20.01007,2964,301,3,287,7525521132226893824,"STAR",4.377062e-05,6684,56412,22
1237664092898263296,128.162737371641,24.2870337049123,18.13382,16.56377,15.89333,15.62121,15.44424,4335,301,3,117,2606488858551937024,"STAR",-0.0002629978,2315,53741,111
1237666464266649856,120.840514300333,66.1124672264921,18.3484,17.23203,17.0598,16.72929,16.68859,4887,301,4,263,3699791563778531328,"STAR",-0.0002511875,3286,54910,307
1237661386545889792,250.390896422158,32.4687695635247,19.98052,18.90312,18.50135,18.38375,18.37052,3705,301,2,329,3918224118658473984,"STAR",-0.0004547544,3480,54999,336
1237679459753197824,22.4101168253928,18.5780950990113,20.97711,20.38556,20.20675,20.24947,20.21417,7913,301,2,99,5782886452003362816,"STAR",0.0002674804,5136,55836,962
1237661353779986432,180.46832896011,57.9333273984403,18.44288,17.52838,17.32227,17.23732,17.22843,3697,301,5,73,9274105014686865408,"STAR",0.000243193,8237,58162,245
1237651735784129024,242.135569585708,0.802408233415576,19.73153,17.84899,17.08944,16.78148,16.5988,1458,301,2,783,388537475917703168,"STAR",-3.147853e-06,345,51690,371
1237662335724552704,251.801120185753,22.172391506206,19.4934,18.19962,17.65635,17.5167,17.32282,3926,301,2,190,3857448887941963776,"STAR",-0.0004487752,3426,54977,421
1237671126980624384,179.987728016944,4.19353123092508,23.97031,20.43911,19.06168,17.88623,17.24687,5973,301,1,112,5344838267631327232,"STAR",0.0001236707,4747,55652,696
1237660241924587776,50.7002110049288,0.991264129760055,20.22976,17.61629,16.26788,15.69394,15.37451,3438,301,6,138,1706955292568217600,"STAR",7.6262e-05,1516,52933,331
1237673706652762368,117.268517908748,42.4695833080323,20.55683,18.42596,17.52025,17.21332,17.07166,6573,301,6,225,3559125541481193472,"STAR",-0.0002276837,3161,54779,567
1237658199123296512,126.156481285844,30.5050481027512,24.36284,21.24928,19.88069,19.06087,18.56274,2963,301,1,24,3589532811297660928,"STAR",-0.0001038723,3188,54831,596
1237658609292869888,183.873593086982,59.2730250977349,19.3118,17.0795,16.23059,15.94306,15.79625,3058,301,5,27,1074118447081744384,"STAR",-0.0002660186,954,52405,36
1237665126920487168,150.939039526605,28.830376473879,21.3496,20.44888,20.29228,20.07673,20.09313,4576,301,1,252,7285905111213430784,"STAR",-0.0003157536,6471,56309,752
1237662194539888896,223.582589362239,35.4999977843722,22.0605,21.15823,20.72285,20.58759,20.78131,3893,301,3,379,12104819416723904512,"STAR",-0.0002145373,10751,58220,980
1237678847179163392,317.145662450071,7.22249081273612,23.63905,25.09118,22.64446,21.0637,20.01386,7770,301,5,33,1.2741902020489e+19,"STAR",5.763105e-05,11317,58398,337
1237662301905682688,235.756517456089,39.445111971368,23.66034,22.18498,20.68658,18.83245,17.84115,3918,301,3,251,1891558900818274304,"STAR",-2.554878e-05,1680,53171,171
1237666464266125568,118.05759013404,66.226906704827,19.14231,17.6871,17.09458,16.8676,16.74806,4887,301,4,255,3611973294233853952,"STAR",-4.49936e-05,3208,54853,314
1237680505041191168,336.477527011958,32.4696326989239,24.95299,23.78185,22.1637,20.82356,19.12408,8156,301,5,104,8680863517967144960,"STAR",3.572201e-05,7710,58284,637
1237650371546186496,158.379505674307,-1.4841339766577,22.21924,20.91626,19.94843,19.05029,18.45716,1140,301,5,36,4261775052033513472,"STAR",0.0002982926,3785,55241,887
1237663307455595264,1.00491161673142,27.7359851095117,22.86509,21.28753,20.84924,20.90799,21.10738,4152,301,4,109,7743020202456274944,"STAR",-0.001101387,6877,56544,751
1237654381975830528,132.501462140373,48.9163135474524,19.80796,19.16051,18.53898,18.11621,17.70838,2074,301,3,96,5807470158902745088,"STAR",-0.003841125,5158,55913,285
1237655106769649920,195.194889725202,58.4975534321542,19.85746,18.89915,18.63096,18.51809,18.45832,2243,301,1,372,9247057858729891840,"STAR",-0.0004600676,8213,58487,152
1237659931069121024,5.31626370751769,35.4163239342562,20.21455,19.16796,18.78629,18.64907,18.63392,3366,301,3,28,1652964050071480320,"STAR",-0.0002383665,1468,52999,520
1237669696760578048,331.781863450299,5.26650523364482,17.32288,15.96739,15.39088,15.14697,15.02113,5640,301,1,174,3536457188971225088,"STAR",-0.0001106963,3141,55008,20
1237668299277205504,183.380328025327,20.9914116407098,24.05397,20.61987,19.53884,19.15674,19.38127,5314,301,6,46,2938689541663385600,"STAR",-7.992085e-05,2610,54476,330
1237659132214116864,232.255767539685,43.9395967225582,25.1821,22.05601,20.7941,19.57418,18.8442,3180,301,3,164,6810798161734686720,"STAR",-0.0001751738,6049,56091,835
1237678597555879936,5.2372981064504,2.73934306607011,17.77839,16.79123,16.5149,16.37613,16.32488,7712,301,4,364,1.0628496355533e+19,"STAR",-0.0002596165,9440,58072,4
1237663478723182848,336.22821603226,-0.314511418241213,22.55654,21.8239,21.53921,21.65792,21.30009,4192,301,3,197,10299911153309210624,"STAR",0.0001222081,9148,58039,650
1237678617965494528,24.5850905482635,1.66827621054441,23.51043,22.30199,20.77164,19.95443,19.2698,7717,301,2,494,8829402018085099520,"STAR",-5.198566e-05,7842,56899,345
1237658297911935232,132.243951307735,3.43419349480487,23.07829,21.58776,21.28722,21.35401,21.15085,2986,301,1,91,4290854665669859328,"STAR",0.0002992208,3811,55538,182
1237659324414231296,236.24325179107,46.1529032468591,22.6141,21.26362,20.8419,20.69757,20.50622,3225,301,1,169,9578104306961504256,"STAR",-0.001179082,8507,57878,268
1237660772888740352,168.38792237631,43.5237447578898,24.94297,22.04465,21.35782,20.82126,20.51502,3562,301,3,120,9412528019153901568,"STAR",-0.0007916435,8360,57452,17
1237661360759832576,198.032818426166,46.1131291885309,18.73579,17.7382,17.49396,17.49099,17.45354,3699,301,2,81,1642696537593112576,"STAR",-0.0008376478,1459,53117,31
1237667209983885312,162.69390548223,26.9766118497996,17.64446,16.77458,16.526,16.43462,16.43077,5061,301,1,317,2654876442084534272,"STAR",0.0005907431,2358,53797,16
1237665330916884480,160.235341964997,30.671492480624,21.41581,19.28908,17.9171,16.77135,16.14504,4623,301,5,30,2217032763016505344,"STAR",0.0001505435,1969,53383,494
1237661386534748672,225.055486889088,49.6214640867801,22.14992,21.10286,20.86495,20.62145,20.33728,3705,301,2,159,7572831468000663552,"STAR",0.0003814715,6726,56394,104
1237673807043887360,120.457971621023,17.6696268231191,19.65187,17.93341,17.21471,16.93742,16.78183,6597,301,1,168,3560118950589210624,"STAR",-6.212002e-05,3162,54800,85
1237648720162128384,191.774722300691,-0.973805394673783,22.88001,21.87833,21.73072,21.471,21.0317,756,301,1,507,4254928117930678272,"STAR",-0.0005738199,3779,55222,554
1237661361839735040,217.129492209905,42.746511794545,23.07315,22.00247,20.36029,18.66064,17.54113,3699,301,4,175,1570673023516698624,"STAR",-4.362494e-05,1395,52825,155
1237654599945355776,133.119669245786,2.01739985272241,22.04783,21.60167,21.59896,21.78136,21.07156,2125,301,1,95,4293295031627044864,"STAR",0.0005389797,3813,55532,868
1237679503243543040,356.046167820363,19.5028029913741,25.86596,25.03967,22.38584,21.00274,19.82718,7923,301,3,157,8555864416754882560,"STAR",2.37748e-05,7599,56955,549
1237673841397204992,106.743904251772,12.0374442964646,19.39911,17.57844,16.86554,16.58731,16.42339,6605,301,1,70,3053457938636105728,"STAR",0.0001713004,2712,54409,63
1237680275792593664,349.479487131878,25.8559292078812,25.88902,22.17081,20.62716,19.61392,18.98486,8103,301,2,32,7096758603647047680,"STAR",-0.0002269937,6303,56539,769
1237659326029561856,247.590410038335,39.1384125195359,23.48412,24.34284,21.6841,19.96434,18.66492,3225,301,4,241,12079855280562919424,"STAR",-0.0003186979,10729,58248,273
1237663917339902720,119.46770831482,52.9426815106832,22.75997,21.98023,19.63153,18.61446,18.25452,4294,301,4,93,4145654804440700928,"STAR",0.0001099682,3682,55244,332
1237662301903781888,231.133610893707,41.9889859515484,17.40803,16.47108,16.1489,16.03222,15.98885,3918,301,3,222,6810675841066096640,"STAR",-0.0008192191,6049,56091,390
1237678892283330816,32.8666819498873,30.6061941511528,19.33142,18.36811,18.04891,17.92382,17.84156,7781,301,1,140,7437796325213886464,"STAR",-0.00131268,6606,56596,369
1237670965921972224,138.915309895305,14.6485698610811,17.48164,17.82767,18.29322,18.71499,18.92359,5935,301,5,152,5973011806138161152,"STAR",-0.0001999271,5305,55984,410
1237651539782533376,164.280725489382,66.8890794156019,20.51001,19.13565,18.62749,18.44141,18.39249,1412,301,5,116,3570334239285157888,"STAR",-0.0002004917,3171,54862,384
1237659154219926272,250.193364422886,31.2480508341979,25.52866,23.2343,21.68055,20.86522,20.55806,3185,301,4,74,12295017886435792896,"STAR",-0.0003397089,10920,58252,694
1237680298880073984,331.496654353335,19.5272798026425,20.41187,19.47819,19.2075,19.09306,19.01989,8108,301,5,63,8525573146103011328,"STAR",-0.001003068,7572,56944,942
1237659326023139584,233.007230698338,49.5104678340769,20.09013,17.99667,17.21193,16.94691,16.79971,3225,301,4,143,2757350658867750912,"STAR",-0.0002330361,2449,54271,79
1237655347813023744,223.841013897421,55.631153451883,18.64269,17.6984,17.46844,17.37371,17.37054,2299,301,2,194,9466782053116958720,"STAR",-0.0005209466,8408,57874,784
1237666339726819840,18.9023563103221,0.37502946916362,24.58013,20.94324,19.59487,18.46596,17.86971,4858,301,4,480,1688956025715058688,"STAR",-0.0001582524,1500,53730,386
1237665570364392192,243.598823231591,55.0010532144638,22.79065,20.63772,19.80443,19.51857,19.2788,4679,301,3,77,9080572277943457792,"STAR",-0.000428544,8065,58248,689
1237646796527043072,121.431785980433,-0.389766395411568,20.48285,18.99738,18.46541,18.25425,18.1698,308,301,2,101,8389089939674126336,"STAR",0.0001304342,7451,56739,35
1237666408460714752,41.8694081292452,0.354282920060346,22.77656,21.7784,21.63575,21.64163,21.1911,4874,301,4,700,8806976656185251840,"STAR",-0.000607199,7822,57041,682
1237660635997536256,163.126884398045,45.7868733804098,25.31965,28.9032,21.181,20.03103,17.84232,3530,301,4,286,8321529898654259200,"STAR",-0.000188226,7391,56781,13
1237673757647439616,98.2333679703151,27.6327472892302,21.4982,19.68213,18.95271,18.66022,18.47101,6585,301,5,102,3035548814304897024,"STAR",-0.0001157461,2696,54167,446
1237652947989233920,1.02848492001166,-9.62271603610956,25.8244,21.98883,20.56593,18.64296,17.59083,1740,301,4,29,733054608640862208,"STAR",-0.0002456771,651,52141,341
1237657589774876928,144.181944566928,46.630761684261,22.41668,20.88136,20.72277,20.45518,20.44577,2821,301,2,25,8386874148883027968,"STAR",3.480327e-05,7449,56740,166
1237670962160402688,36.7947119329723,25.3511526032085,19.34681,17.95469,17.40305,17.19061,17.10952,5934,301,6,99,2678593731942180864,"STAR",-0.0001981811,2379,53762,283
1237668332564578560,219.65032260905,14.9550624637085,23.05443,20.89601,19.53041,19.24023,18.20316,5322,301,4,67,3094106605701064704,"STAR",0.0001048896,2748,54234,486
1237652946923225088,19.0275944790954,-10.1400583664126,16.57314,15.23142,14.74261,14.55389,14.48639,1740,301,2,147,3207723269058750464,"STAR",-0.0001702194,2849,54454,125
1237660240313188352,48.865500283365,-0.238212124450552,20.7821,19.76172,19.1371,18.87397,18.74493,3438,301,3,126,800567097510881280,"STAR",0.0001924595,711,52202,190
1237657594070565376,114.449681495246,26.8965462397017,20.47462,17.9134,16.90489,16.54933,16.3641,2822,301,2,36,5017079896775874560,"STAR",4.681327e-05,4456,55537,254
1237665535471059456,246.581769931321,16.179801797605,23.60383,20.89418,20.33785,20.09981,20.08084,4671,301,2,127,4566850223146817536,"STAR",-0.0002543293,4056,55357,728
1237678579287982592,350.333771913111,23.4886648099578,23.43348,22.09431,22.47003,22.27442,22.61159,7708,301,2,146,8634652952374827008,"STAR",-8.364938e-05,7669,57329,460
1237650371547562240,161.487753917545,-1.53411164874499,21.7081,20.70526,20.48518,20.48271,20.31286,1140,301,5,57,4262834162011232256,"STAR",0.0006234522,3786,55563,644
1237662194531893248,201.460431858701,41.1495303648601,19.56263,18.62292,18.31267,18.23349,18.31154,3893,301,3,257,3792194246837116928,"STAR",0.0002459856,3368,54954,594
1237651753995993344,147.30637898007,2.06826607468521,17.20526,16.15586,15.73854,15.58399,15.52323,1462,301,4,146,540580697602025472,"STAR",0.0003475065,480,51989,541
1237662301900570624,222.452092539049,45.9523984279234,19.24571,18.37959,18.09561,18.00628,17.97119,3918,301,3,173,7585307076198684672,"STAR",-0.0003406684,6737,56365,434
1237653008120677120,317.79780905087,10.4937186887279,19.98355,18.517,17.92538,17.66686,17.57328,1754,301,4,58,2128036090391586816,"STAR",-0.0005725693,1890,53237,310
1237658206122147840,185.150071153424,51.2046947850963,23.40557,21.36114,20.72762,20.41165,20.30777,2964,301,6,322,9261894375906236416,"STAR",-0.0004789224,8226,57423,879
1237661976012653056,190.411991413858,7.86185867936125,23.41975,20.57724,20.12244,19.93186,19.87281,3842,301,4,62,6087806866418849792,"STAR",0.001042806,5407,55926,240
1237658206124507136,193.670929821784,50.9043304873741,16.69575,15.42549,14.94046,14.74788,14.68135,2964,301,6,358,3263016061447989248,"STAR",-0.0001007756,2898,54567,575
1237668299277795328,184.825743951539,21.0392150801371,21.21724,18.3917,17.27674,16.82599,16.56316,5314,301,6,55,6730682521552705536,"STAR",-2.591257e-05,5978,56073,192
1237663785280274432,20.8893382152811,0.86057059663476,19.93018,19.41384,19.42525,19.50025,19.53493,4263,301,6,255,783749242647767040,"STAR",-0.0001119046,696,52209,447
1237658192148496640,127.10172617397,32.6123119677521,20.3877,17.85388,16.67375,16.19997,15.92049,2961,301,4,93,3634566334207074304,"STAR",3.922106e-05,3228,54863,587
1237661137960239104,154.443328430781,38.1700794632676,20.15836,18.81102,18.28428,18.10481,18.01353,3647,301,3,109,3672757870950195200,"STAR",-0.0001050206,3262,54884,263
1237651755077861632,165.818294945892,3.25727260657641,19.42205,18.36714,18.06582,17.94447,17.91422,1462,301,6,270,3651398208749412352,"STAR",0.0007262925,3243,54910,381
1237670966466445312,156.611882850538,18.7177586784408,16.5362,15.67786,15.53741,15.46678,15.512,5935,301,6,268,8392665826566887424,"STAR",0.0005203293,7454,56751,756
1237663783122108928,356.41964453837,-0.781944548525868,22.68184,21.46273,21.00616,20.80207,20.89698,4263,301,2,92,10311100876853630976,"STAR",4.173449e-05,9158,57664,398
1237671260121858560,126.69289654363,8.39551305872877,19.80813,18.86653,18.58069,18.47559,18.40584,6004,301,1,70,6186943232322328576,"STAR",0.0003824868,5495,55896,448
1237678887987773696,34.3051897647759,-3.2872998586531,23.53329,21.82174,21.48742,21.78664,21.54869,7780,301,1,131,4892157784211347456,"STAR",-0.0004285926,4345,55569,446
1237661966893908480,187.024077557772,42.1131882479841,22.16076,21.33008,20.84998,20.78235,20.89595,3840,301,3,185,9439745605889185792,"STAR",0.000243423,8384,57513,730
1237679459749068800,12.4100303515859,19.2813181237793,17.63235,16.61934,16.26619,16.1248,16.08111,7913,301,2,36,8577343650325092352,"STAR",-0.001179424,7618,56898,866
1237663462607421440,351.054589361462,0.686133758040067,18.79705,17.12481,16.40497,16.12868,15.99781,4188,301,5,50,431348612560087040,"STAR",-0.0001730443,383,51818,469
1237668758311273216,302.853446135693,-11.2663830963945,24.03157,19.55692,17.97721,17.18265,16.73262,5421,301,5,190,3533188336405553152,"STAR",9.1327e-06,3138,54740,416
1237670457509807104,47.383297867791,38.2337170463479,21.54879,20.54896,20.11616,19.93681,19.84164,5817,301,2,222,2750735169110435840,"STAR",-0.0002672133,2443,54082,588
1237666301630873856,53.8481457525963,0.648845173175296,20.48689,19.24068,18.71686,18.52222,18.47832,4849,301,5,814,8254110317476599808,"STAR",-0.0001810234,7331,56658,502
1237648703506022656,189.505566879533,-0.777218387200389,19.34229,18.15719,18.2314,18.38078,18.50598,752,301,2,307,3287650619384424448,"STAR",0.001024845,2920,54562,83
1237661362372804864,205.882162224289,46.2054493407297,21.77703,21.32064,21.27435,21.60165,20.83146,3699,301,5,117,7462658753160304640,"STAR",2.755763e-06,6628,56366,706
1237664093972398336,128.52703660572,25.4144489649565,18.01992,16.54787,15.99908,15.83364,15.77021,4335,301,5,123,2606613103365875712,"STAR",-1.557649e-05,2315,53741,563
1237662339475570944,239.021497615201,27.1856037578804,20.55542,19.18432,18.64319,18.42853,18.32192,3927,301,1,82,2785618283099875328,"STAR",-4.097209e-05,2474,54564,516
1237660957567418368,116.950477438356,20.2943704479169,17.40673,16.34117,15.96885,15.82652,15.77527,3605,301,3,45,1781264136764680192,"STAR",0.0003723829,1582,52939,329
1237666211391341056,267.65676257425,25.7718892367988,19.06055,17.92291,17.82235,17.83832,17.87052,4828,301,5,124,2458002283682621440,"STAR",-0.0006471074,2183,53536,592
1237655502960723200,255.468344151257,35.4111392944152,24.12263,23.34345,21.89148,20.87027,20.15329,2335,301,3,72,12274714582011107328,"STAR",0.0002273652,10902,58396,559
1237663917875921408,117.250416390118,51.4431230270565,22.269,20.80696,20.24689,19.96699,19.65225,4294,301,5,80,4142316686551570432,"STAR",-0.0002829251,3679,55209,476
1237668271358869504,195.763037108109,19.1983943959239,17.95075,17.02786,16.6676,16.53671,16.53282,5308,301,2,30,6597841725255079936,"STAR",-8.09647e-05,5860,56046,248
1237663788486361088,109.998792555059,40.4366498039046,20.07916,18.97703,18.69214,18.50271,18.46932,4264,301,4,24,3608641499039899648,"STAR",-0.0001025526,3205,54848,481
1237669767623213824,14.0281147444783,7.82698630545248,24.48136,23.6052,21.85763,20.57834,19.74086,5656,301,5,108,12456006732626548736,"STAR",-0.0001346562,11063,58426,640
1237672027316489472,330.462212161916,46.3071744633821,19.18375,17.82713,17.32646,17.07091,16.93789,6182,301,6,163,2889205743578277888,"STAR",-0.0002347857,2566,54333,533
1237661150841733376,196.126426162848,49.2519272029897,20.69608,19.46754,18.88808,18.62774,18.58456,3650,301,3,57,3646833585857601536,"STAR",8.971268e-05,3239,54888,159
1237655501884883712,251.337682952357,39.0687632037006,22.40484,21.97641,21.65166,21.21988,21.2204,2335,301,1,40,12078910800074659840,"STAR",-0.0003320037,10728,58248,933
1237678617403917056,328.276255548912,0.923519152417392,21.13609,20.23168,19.92096,19.73636,19.71248,7717,301,1,117,1298288261000620032,"STAR",-0.0005269875,1153,52933,457
1237652899158032640,47.5438825960217,-8.4943789697725,19.17811,17.72249,17.15679,16.94067,16.8499,1729,301,1,396,3585992933578481664,"STAR",6.232919e-05,3185,54829,6
1237679479090381056,23.5082716795681,22.5429524606711,22.76571,21.32239,19.76484,18.76151,18.12514,7917,301,6,249,8654897155063175168,"STAR",-2.823496e-05,7687,57007,380
1237663785282240512,25.3862992209943,0.984231598542326,18.65454,17.30577,16.83956,16.69032,16.61331,4263,301,6,285,1212698697633130496,"STAR",-3.234664e-05,1077,52644,380
1237654383586378240,130.840745460172,49.8282577631812,22.90876,20.93903,20.18499,19.89544,19.86511,2074,301,6,95,8222576055069988864,"STAR",0.0002173703,7303,57013,469
1237663789028016640,116.25706431881,50.4089490039472,22.14923,21.02219,20.5751,20.52208,20.26726,4264,301,5,97,4130017553996339200,"STAR",9.838106e-05,3668,55478,788
1237661362369462272,194.85839242425,47.6916911847749,18.08389,16.53066,16.06885,15.9085,15.81998,3699,301,5,66,3791044433290567680,"STAR",-0.0001238638,3367,54998,507
1237652943167226112,340.923696723443,13.7255125791155,20.57161,19.34629,18.71685,18.44219,18.30319,1739,301,3,179,2131481410110777344,"STAR",-0.0002252525,1893,53239,556
1237654383586574848,131.278124687562,50.1551033149384,22.89631,21.3299,20.30405,20.01345,19.73726,2074,301,6,98,8457922391867414528,"STAR",0.0001239291,7512,56777,590
